Instance,Income
123546,86881.62
123547,101275.05
123548,28864.39
123549,15811.32
123550,27484.43
123551,48026.61
123552,40048.40
123553,45154.26
123554,366073.93
123555,16744.91
123556,33269.68
123557,27757.48
123558,30709.84
123559,50670.26
123560,220588.96
123561,604815.94
123562,199774.32
123563,26154.46
123564,48303.73
123565,233596.30
123566,10349.76
123567,213858.63
123568,17808.89
123569,35601.82
123570,346837.72
123571,62031.62
123572,135841.22
123573,45810.71
123574,69537.60
123575,23222.34
123576,56949.68
123577,140496.13
123578,31016.36
123579,174265.58
123580,44324.46
123581,189418.84
123582,44565.28
123583,309872.85
123584,75580.61
123585,150204.22
123586,40023.96
123587,30858.05
123588,33362.89
123589,18525.92
123590,301149.13
123591,30179.80
123592,19591.66
123593,50929.98
123594,88496.00
123595,28753.74
123596,397079.70
123597,47255.62
123598,32758.85
123599,40484.68
123600,78435.17
123601,96780.24
123602,118338.87
123603,36485.08
123604,18683.36
123605,12922.01
123606,36880.90
123607,663083.77
123608,24780.95
123609,47490.22
123610,74577.02
123611,39287.21
123612,31135.24
123613,33679.04
123614,295247.96
123615,60757.90
123616,120392.36
123617,352674.30
123618,101795.82
123619,102812.14
123620,20541.02
123621,59330.95
123622,8028.03
123623,197405.94
123624,39810.56
123625,20819.51
123626,271155.85
123627,61626.96
123628,27432.57
123629,110786.38
123630,50078.93
123631,35778.22
123632,17208.59
123633,24236.53
123634,35694.69
123635,66463.07
123636,244169.69
123637,74222.97
123638,40602.25
123639,34621.39
123640,82850.79
123641,103678.17
123642,69280.38
123643,66277.13
123644,335343.77
123645,5997.35
123646,152359.96
123647,8492.13
123648,37334.40
123649,10333.30
123650,55687.23
123651,34015.91
123652,39605.82
123653,29362.04
123654,122276.61
123655,99450.03
123656,1053477.01
123657,967058.60
123658,19105.44
123659,124731.03
123660,26140.98
123661,131721.41
123662,20956.52
123663,115324.63
123664,51013.96
123665,85597.44
123666,19149.86
123667,43380.48
123668,91859.18
123669,290431.93
123670,65981.29
123671,112925.92
123672,16309.59
123673,34126.15
123674,43128.89
123675,34702.39
123676,8085.47
123677,14963.53
123678,285715.14
123679,165114.50
123680,247220.17
123681,44851.33
123682,173768.89
123683,27239.82
123684,110626.03
123685,67723.30
123686,45405.38
123687,71771.55
123688,104803.35
123689,8142.59
123690,22236.40
123691,202171.04
123692,71591.07
123693,35049.08
123694,125904.71
123695,83546.18
123696,68216.70
123697,126388.40
123698,44616.14
123699,50535.68
123700,80366.25
123701,60960.19
123702,16464.16
123703,55413.35
123704,51160.77
123705,229703.64
123706,14673.68
123707,20939.48
123708,110013.03
123709,15161.81
123710,61021.30
123711,85458.88
123712,784359.33
123713,33160.88
123714,25745.53
123715,146755.56
123716,8290.67
123717,24884.39
123718,22895.44
123719,39804.23
123720,13809.67
123721,51028.87
123722,22371.88
123723,28535.10
123724,25800.22
123725,80849.63
123726,122959.35
123727,99640.10
123728,235263.92
123729,82945.75
123730,41415.79
123731,6031.00
123732,260120.05
123733,366991.71
123734,8096.89
123735,40024.56
123736,21675.24
123737,694248.60
123738,154938.13
123739,115315.56
123740,29019.65
123741,59347.74
123742,7770.17
123743,42159.91
123744,72029.79
123745,134343.78
123746,42143.54
123747,28107.86
123748,193554.29
123749,50323.72
123750,14816.43
123751,54817.87
123752,26098.34
123753,137686.74
123754,77426.97
123755,50701.77
123756,366622.43
123757,30288.82
123758,94962.93
123759,59499.91
123760,37239.27
123761,186079.18
123762,38614.58
123763,69251.58
123764,231939.86
123765,55454.21
123766,34642.33
123767,3985.01
123768,136590.56
123769,90266.38
123770,169724.92
123771,45268.25
123772,54921.23
123773,8037.57
123774,32266.65
123775,23221.52
123776,65080.22
123777,35282.94
123778,323962.32
123779,307073.32
123780,37207.79
123781,223364.91
123782,27651.78
123783,12992.43
123784,33579.02
123785,369863.01
123786,35919.51
123787,54904.50
123788,25964.49
123789,10361.15
123790,21722.24
123791,110010.50
123792,15636.04
123793,35249.54
123794,36698.84
123795,45887.21
123796,57705.87
123797,25340.63
123798,12218.85
123799,193068.55
123800,270805.35
123801,22700.93
123802,18611.28
123803,3895.54
123804,31728.06
123805,60591.62
123806,15774.21
123807,137017.51
123808,61220.66
123809,33860.74
123810,356234.30
123811,58051.82
123812,112410.66
123813,110608.99
123814,2912.68
123815,86228.41
123816,103447.67
123817,236459.74
123818,9299.35
123819,191437.98
123820,139865.36
123821,24038.20
123822,15184.16
123823,35714.80
123824,453805.75
123825,161729.57
123826,106811.03
123827,16722.07
123828,43065.27
123829,67072.67
123830,12566.79
123831,45129.67
123832,124082.83
123833,227293.54
123834,311625.62
123835,79606.33
123836,78988.84
123837,57378.24
123838,135187.41
123839,45870.06
123840,28577.37
123841,28950.95
123842,172574.45
123843,171083.21
123844,606317.75
123845,80025.51
123846,173670.79
123847,20546.73
123848,216259.49
123849,28089.32
123850,53239.56
123851,23772.93
123852,36268.55
123853,55096.98
123854,19079.57
123855,119488.44
123856,75893.24
123857,25923.30
123858,20561.71
123859,147045.65
123860,13313.92
123861,120302.64
123862,275906.35
123863,49939.15
123864,63462.72
123865,64057.03
123866,45626.82
123867,4856.23
123868,46687.36
123869,118153.27
123870,16067.57
123871,14712.36
123872,136924.07
123873,59624.78
123874,71953.63
123875,196085.30
123876,282201.44
123877,94485.24
123878,123409.76
123879,216042.71
123880,56841.37
123881,94503.12
123882,7348.36
123883,30313.50
123884,56729.81
123885,122518.11
123886,61713.98
123887,176716.66
123888,33236.36
123889,37514.52
123890,303322.99
123891,179094.91
123892,102635.61
123893,278979.38
123894,94657.24
123895,358474.14
123896,25244.32
123897,154925.09
123898,9816.30
123899,101404.34
123900,112744.20
123901,145293.77
123902,48950.48
123903,59925.99
123904,80134.26
123905,580900.87
123906,30227.94
123907,232738.14
123908,78156.27
123909,11310.32
123910,90081.04
123911,47121.01
123912,159159.66
123913,90892.08
123914,24511.77
123915,38907.30
123916,194210.72
123917,36932.39
123918,75246.91
123919,442536.22
123920,32009.68
123921,14970.43
123922,99039.47
123923,218688.33
123924,258735.06
123925,61019.80
123926,117184.00
123927,97224.13
123928,144879.99
123929,100078.93
123930,31452.32
123931,70654.25
123932,149731.14
123933,166283.27
123934,25573.33
123935,59241.97
123936,86235.75
123937,245145.45
123938,57815.99
123939,105229.13
123940,33679.45
123941,13898.47
123942,265868.91
123943,85132.27
123944,275766.06
123945,122934.27
123946,96092.05
123947,73684.20
123948,61978.54
123949,109838.90
123950,32452.20
123951,79257.08
123952,233518.36
123953,505921.57
123954,39978.24
123955,183457.16
123956,122050.50
123957,169645.02
123958,40151.94
123959,187762.04
123960,26378.50
123961,125267.22
123962,186597.56
123963,189324.81
123964,19479.08
123965,5598.36
123966,44035.98
123967,35588.80
123968,46792.57
123969,67075.84
123970,170725.35
123971,188713.65
123972,112788.88
123973,43504.47
123974,339573.64
123975,30320.62
123976,42661.29
123977,299121.27
123978,310917.48
123979,63717.40
123980,23063.80
123981,55708.81
123982,226319.05
123983,294777.07
123984,28060.40
123985,47936.39
123986,25932.14
123987,46977.25
123988,65744.59
123989,316380.54
123990,298995.81
123991,88021.23
123992,316152.26
123993,56633.91
123994,370027.22
123995,69646.42
123996,189863.02
123997,147413.49
123998,4288.38
123999,26069.83
124000,72875.57
124001,75693.94
124002,94681.25
124003,14662.86
124004,118322.33
124005,22951.31
124006,662963.14
124007,342288.58
124008,215882.06
124009,41431.56
124010,45881.73
124011,85419.11
124012,41481.60
124013,21247.83
124014,32838.93
124015,117041.22
124016,11977.07
124017,86925.97
124018,51309.77
124019,29323.08
124020,46660.17
124021,41292.79
124022,51665.06
124023,58236.18
124024,266970.74
124025,280674.02
124026,96318.14
124027,222443.35
124028,38252.10
124029,223421.58
124030,34619.30
124031,74015.95
124032,81222.27
124033,33245.89
124034,120647.72
124035,63038.93
124036,773459.14
124037,60669.36
124038,38164.16
124039,48702.74
124040,74759.36
124041,18762.26
124042,71558.37
124043,153083.16
124044,86343.01
124045,93585.58
124046,32147.81
124047,134299.17
124048,33759.62
124049,49953.91
124050,17895.58
124051,29116.56
124052,18372.45
124053,55364.30
124054,220480.35
124055,52275.04
124056,64353.90
124057,34692.36
124058,418199.49
124059,65475.05
124060,124694.90
124061,56588.97
124062,23659.83
124063,174210.30
124064,129468.73
124065,45718.99
124066,35839.63
124067,2935.01
124068,35586.79
124069,136549.66
124070,9605.32
124071,25357.62
124072,58137.81
124073,457535.83
124074,186194.09
124075,100907.06
124076,91145.37
124077,103742.95
124078,146193.90
124079,238962.68
124080,371085.80
124081,74624.68
124082,185816.07
124083,64034.25
124084,12971.88
124085,60295.63
124086,440390.48
124087,71894.50
124088,24453.20
124089,94822.95
124090,68151.94
124091,368487.50
124092,27474.07
124093,99926.78
124094,123074.47
124095,22054.76
124096,222590.55
124097,21699.01
124098,11312.66
124099,14187.60
124100,11845.40
124101,26359.63
124102,56300.30
124103,94274.33
124104,31795.75
124105,55749.32
124106,81328.62
124107,10840.33
124108,485113.55
124109,147130.51
124110,27698.44
124111,50547.84
124112,68992.92
124113,43631.91
124114,25468.58
124115,33215.50
124116,145820.93
124117,29744.50
124118,103317.47
124119,33805.21
124120,327276.99
124121,57694.50
124122,12090.57
124123,49991.17
124124,124762.05
124125,24388.64
124126,593261.85
124127,89047.17
124128,15645.49
124129,97641.32
124130,39417.84
124131,50878.18
124132,636928.96
124133,40856.07
124134,435445.45
124135,1941.45
124136,96390.18
124137,44904.86
124138,386893.97
124139,92561.07
124140,56997.77
124141,93192.20
124142,909697.39
124143,25661.49
124144,408605.26
124145,46719.22
124146,28213.82
124147,26838.35
124148,20139.50
124149,94438.36
124150,19915.07
124151,32099.59
124152,35907.17
124153,64917.43
124154,25778.05
124155,371343.48
124156,236749.72
124157,32077.28
124158,85196.60
124159,38924.36
124160,38745.24
124161,83680.16
124162,40349.27
124163,84176.84
124164,81698.44
124165,138776.09
124166,79054.77
124167,52370.96
124168,81389.66
124169,117386.47
124170,173975.65
124171,264096.21
124172,47162.62
124173,174430.76
124174,81431.65
124175,18217.98
124176,25726.05
124177,232552.80
124178,39636.90
124179,60717.35
124180,20091.24
124181,261599.10
124182,326074.28
124183,62343.51
124184,59378.45
124185,9948.74
124186,327260.76
124187,109927.07
124188,29187.22
124189,146190.42
124190,273313.00
124191,37019.63
124192,203267.93
124193,141097.45
124194,59710.40
124195,38190.51
124196,27564.23
124197,219030.07
124198,374422.92
124199,21409.15
124200,82421.90
124201,114649.09
124202,25087.46
124203,42028.51
124204,18742.62
124205,240623.70
124206,22847.32
124207,33693.66
124208,249972.90
124209,79784.90
124210,160061.30
124211,16519.45
124212,109222.18
124213,168497.08
124214,71266.79
124215,101314.91
124216,92061.38
124217,36891.03
124218,7494.54
124219,21912.48
124220,69292.87
124221,14328.53
124222,45075.23
124223,37650.10
124224,47760.39
124225,48951.05
124226,298205.69
124227,73242.67
124228,17385.34
124229,143428.62
124230,19380.66
124231,13551.70
124232,61950.26
124233,158474.29
124234,148820.11
124235,27308.28
124236,80797.08
124237,28621.96
124238,650660.97
124239,34344.63
124240,35116.05
124241,214884.08
124242,32916.92
124243,182741.10
124244,109906.21
124245,78673.33
124246,370049.48
124247,88804.51
124248,12791.01
124249,84812.45
124250,92734.47
124251,114126.98
124252,167760.31
124253,297497.69
124254,472646.93
124255,14301.41
124256,51844.18
124257,17659.44
124258,101558.73
124259,33490.30
124260,24235.62
124261,26619.16
124262,101086.62
124263,48520.27
124264,40633.07
124265,348568.49
124266,264140.73
124267,84479.73
124268,213849.74
124269,29226.48
124270,194872.46
124271,54996.09
124272,87374.55
124273,817735.65
124274,169026.02
124275,11079.72
124276,442547.70
124277,31408.63
124278,54836.16
124279,32919.75
124280,38734.04
124281,24849.99
124282,267814.42
124283,99022.08
124284,93673.03
124285,90609.08
124286,95805.83
124287,58796.37
124288,50522.46
124289,72902.78
124290,115851.06
124291,337297.30
124292,41569.02
124293,24652.79
124294,10770.63
124295,35552.90
124296,164445.76
124297,9339.48
124298,45808.72
124299,119100.82
124300,988.68
124301,7090.67
124302,179469.36
124303,59736.45
124304,13038.69
124305,57520.66
124306,24723.89
124307,21566.80
124308,96648.35
124309,57739.58
124310,101937.36
124311,25790.68
124312,96197.98
124313,27655.89
124314,65788.53
124315,169162.34
124316,176244.93
124317,70915.49
124318,169653.29
124319,44765.53
124320,164581.16
124321,38213.73
124322,144205.10
124323,130633.38
124324,45409.61
124325,18045.52
124326,213606.99
124327,193036.06
124328,52350.14
124329,57796.43
124330,123423.16
124331,40139.70
124332,76391.14
124333,87569.64
124334,76208.26
124335,72788.66
124336,90066.09
124337,37257.82
124338,26810.34
124339,29668.43
124340,106851.14
124341,50936.50
124342,194172.89
124343,21656.74
124344,562438.94
124345,292931.06
124346,83868.86
124347,12519.56
124348,13752.61
124349,100338.10
124350,417090.65
124351,405784.58
124352,51015.23
124353,27865.20
124354,6963.56
124355,158500.28
124356,124691.20
124357,134399.30
124358,53877.82
124359,45483.86
124360,234514.08
124361,23086.27
124362,41888.73
124363,84439.93
124364,35016.38
124365,62525.61
124366,33534.25
124367,114499.15
124368,76957.14
124369,164952.67
124370,6328.64
124371,162190.18
124372,46276.36
124373,41113.35
124374,358680.05
124375,27009.02
124376,30395.35
124377,203786.58
124378,28570.48
124379,49270.28
124380,80617.32
124381,23260.30
124382,67228.23
124383,108202.93
124384,21377.25
124385,92169.76
124386,312212.94
124387,89465.43
124388,392639.14
124389,52914.17
124390,23727.98
124391,32265.69
124392,28464.71
124393,8993.24
124394,84476.26
124395,51870.30
124396,80456.97
124397,166338.20
124398,187280.75
124399,35573.56
124400,61391.68
124401,169279.57
124402,42640.24
124403,57003.62
124404,29616.03
124405,48896.71
124406,23177.92
124407,37552.29
124408,58328.30
124409,35884.21
124410,55631.67
124411,209763.20
124412,25046.79
124413,48985.91
124414,181121.80
124415,24411.61
124416,140486.54
124417,437860.89
124418,67392.48
124419,17448.27
124420,35146.51
124421,182153.92
124422,122873.43
124423,41761.62
124424,79756.91
124425,50584.39
124426,34721.93
124427,304314.00
124428,21432.89
124429,387815.39
124430,301705.25
124431,73308.28
124432,44430.03
124433,3330.47
124434,55930.89
124435,117780.65
124436,129206.91
124437,42688.02
124438,8544.54
124439,28762.08
124440,32819.66
124441,83306.85
124442,66856.64
124443,48244.01
124444,177977.04
124445,19121.19
124446,522287.65
124447,26459.48
124448,94047.47
124449,34169.10
124450,927133.40
124451,15609.79
124452,256146.73
124453,113928.40
124454,8759.59
124455,49669.48
124456,64988.59
124457,397681.56
124458,230882.22
124459,107152.14
124460,86973.13
124461,56101.50
124462,35432.78
124463,28411.81
124464,26032.07
124465,251140.99
124466,21290.05
124467,101299.77
124468,34260.82
124469,349509.04
124470,17014.51
124471,30656.47
124472,33257.12
124473,35433.98
124474,100078.87
124475,28722.72
124476,79110.79
124477,39131.61
124478,76554.93
124479,188932.43
124480,367973.21
124481,27712.93
124482,111513.55
124483,80568.34
124484,100231.33
124485,50944.90
124486,129789.59
124487,57397.43
124488,37248.05
124489,367634.99
124490,40759.04
124491,95575.38
124492,58180.45
124493,276568.56
124494,15884.70
124495,86031.12
124496,14361.28
124497,37913.93
124498,55202.68
124499,135828.52
124500,38717.88
124501,10446.53
124502,202124.93
124503,121572.81
124504,91531.33
124505,17239.05
124506,116612.53
124507,28874.37
124508,26057.74
124509,29577.05
124510,35770.21
124511,37395.64
124512,128259.17
124513,69836.59
124514,56881.08
124515,41531.49
124516,13114.09
124517,62711.06
124518,47980.53
124519,174051.22
124520,47723.05
124521,151206.49
124522,89256.72
124523,53204.59
124524,311455.08
124525,21670.73
124526,22033.15
124527,59313.84
124528,126834.66
124529,54882.76
124530,84831.61
124531,66618.25
124532,194167.28
124533,8804.62
124534,54662.51
124535,85218.72
124536,26136.31
124537,62510.52
124538,24878.04
124539,266518.72
124540,144662.49
124541,55695.43
124542,167209.43
124543,90895.41
124544,21053.42
124545,242080.35
124546,283030.12
124547,666856.61
124548,79236.49
124549,16652.32
124550,216476.17
124551,102295.28
124552,47569.04
124553,154378.72
124554,111174.00
124555,70805.81
124556,40553.69
124557,413917.72
124558,107940.29
